category,filename,absolute_original_path,handoff_relative_path,file_size,mtime,sha256,source_tool,time_range,frame_range,tid,description
perf_sched,perf.data,D:\data\202608271537\perf_run_cpu_stack_001\perf.data,raw/perf_sched/perf.data,5195351410,2026-08-27T16:48:08+08:00,1c366b895dd5751cb8d93c942cbec99573e60c883ff5f995c2c470959e77b9c5,perf_sched,run/capture 202608271537,capture-wide,,Capture-wide perf sched raw data or the collector-generated companion output; copied unchanged.
original_report,perception_buffer_overflow_events.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\perception_buffer_overflow_events.csv,raw/original_reports/application_analysis/data/perception_buffer_overflow_events.csv,3701,2026-08-27T16:42:32+08:00,c30692a278c99dc7cec512ee3224d5c2b39398cfc7b563d472307287aa82afd8,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_node_frame_timings.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\perception_node_frame_timings.csv,raw/original_reports/application_analysis/data/perception_node_frame_timings.csv,1035238,2026-08-27T16:42:32+08:00,c62613efb425832c08ff765cbdb80ad8b1d5c9b1e24533e44c28dbd9299fd345,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_node_proxy_deadline_audit.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\perception_node_proxy_deadline_audit.csv,raw/original_reports/application_analysis/data/perception_node_proxy_deadline_audit.csv,2045218,2026-08-27T16:42:32+08:00,80f7842ba008d8c8120886af1f4098147d530d9f84d63556224db2f3ded28db2,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_node_proxy_deadline_summary.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\perception_node_proxy_deadline_summary.csv,raw/original_reports/application_analysis/data/perception_node_proxy_deadline_summary.csv,1274,2026-08-27T16:42:32+08:00,193292b7eab43953cbcb94953003dfc0d6e89d3a9a7459d13551ec18379f7e21,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,run_realtime_summary.json,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\run_realtime_summary.json,raw/original_reports/application_analysis/data/run_realtime_summary.json,3098,2026-08-27T16:42:32+08:00,09b06f688e12afe1056876a4e3ed0c3df67c610ebc9896c59a38cf19113ed054,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,segment_timing_long.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\segment_timing_long.csv,raw/original_reports/application_analysis/data/segment_timing_long.csv,628,2026-08-27T17:15:41+08:00,4418e2a4ff0ec1777ce712cd183c79c02419f74d5ec79e7faf748b8d7708a0e0,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,selected_source_frames.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\data\selected_source_frames.csv,raw/original_reports/application_analysis/data/selected_source_frames.csv,150872,2026-08-27T16:42:32+08:00,7f0a05746dfda8a0b6530b1c0c44223d2aa1a06bf5e646b92289644e33cdac9e,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F17_F38.png,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F17_F38.png,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F17_F38.png,95684,2026-08-27T16:57:26+08:00,f12b8ad52e014bab6e593fbf9c387a510eb68fb3f7e989b977ad52814dc75ed1,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F17_F38_data.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F17_F38_data.csv,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F17_F38_data.csv,4182,2026-08-27T16:57:26+08:00,96f005ae6e4230c53bb1c6f80d646a9c0bb16a456b6553ea066576f6351c2176,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F308_F331.png,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F308_F331.png,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F308_F331.png,100756,2026-08-27T16:57:27+08:00,a30db29f2f16e691907f1ddbbcd45e646e7579a5c8c1c797251f8640edb43762,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F308_F331_data.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F308_F331_data.csv,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F308_F331_data.csv,4656,2026-08-27T16:57:27+08:00,5780592d4a8a55d2ca914416808a91f21dece9993447db4523aad748d0b6ce0a,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F611_F649.png,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F611_F649.png,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F611_F649.png,130658,2026-08-27T16:57:27+08:00,22bdf82aedcd95c41299cb99a97f75f190301837e6c4c801b2a5eed34e3e83a1,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F611_F649_data.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F611_F649_data.csv,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F611_F649_data.csv,7699,2026-08-27T16:57:27+08:00,0d71366e9711f03cfeb5917f4f47b651a3b1a6c0875e230a12b3d90ca4b476cc,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F61_F95.png,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F61_F95.png,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F61_F95.png,109735,2026-08-27T16:57:27+08:00,f35a14f4f7bf924059cec483d8730a2b1f0844e57601eeb20577ade2e0da873a,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,perception_critical_path_gantt_F61_F95_data.csv,D:\data\output\202608271537_perception_deadline_1_1_1_2\figures\perception_critical_path_gantt_F61_F95_data.csv,raw/original_reports/application_analysis/figures/perception_critical_path_gantt_F61_F95_data.csv,5851,2026-08-27T16:57:27+08:00,b8b0358f881504d3252bb411f491e70bfc19a501c8ec5212157a5012ef52c4da,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,artifact.json,D:\data\output\202608271537_perception_deadline_1_1_1_2\report\artifact.json,raw/original_reports/application_analysis/report/artifact.json,31397,2026-08-27T17:15:41+08:00,9b069bdc60f06e8db14d909e17dce164393e8fdb5d173f13fa32e09ffe6fed60,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,chart_map.md,D:\data\output\202608271537_perception_deadline_1_1_1_2\report\chart_map.md,raw/original_reports/application_analysis/report/chart_map.md,389,2026-08-27T17:15:41+08:00,8e453e390b72de726418b2f7e3793f3730b28dbf4376efb33b71d6a08aafb5c7,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,run_summary.md,D:\data\output\202608271537_perception_deadline_1_1_1_2\report\run_summary.md,raw/original_reports/application_analysis/report/run_summary.md,1335,2026-08-27T16:42:32+08:00,da102ec25bd27cb8599fd4ba10a69e07958893aa99558b9b508bb58eb297df54,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,sections_1_1_1_2.md,D:\data\output\202608271537_perception_deadline_1_1_1_2\report\sections_1_1_1_2.md,raw/original_reports/application_analysis/report/sections_1_1_1_2.md,3353,2026-08-27T17:13:53+08:00,56770410fc8093826b603a173829abc278978a78ceaed384e0be07968d49d393,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,build_mcp_artifact.py,D:\data\output\202608271537_perception_deadline_1_1_1_2\scripts\build_mcp_artifact.py,raw/original_reports/application_analysis/scripts/build_mcp_artifact.py,23870,2026-08-27T17:14:59+08:00,7b1f8dc0e96abbe57d4c4bb1582e5304abd57acee66276a66eb61d4c85fa4b26,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,derive_deadline_sections.py,D:\data\output\202608271537_perception_deadline_1_1_1_2\scripts\derive_deadline_sections.py,raw/original_reports/application_analysis/scripts/derive_deadline_sections.py,19178,2026-08-27T17:12:43+08:00,b60ea6bd77b3431cd28a954c58b33ef58cffd74550c7301a5cee50ad48b1e05a,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,sections_1_1_1_2_validation.json,D:\data\output\202608271537_perception_deadline_1_1_1_2\validation\sections_1_1_1_2_validation.json,raw/original_reports/application_analysis/validation/sections_1_1_1_2_validation.json,870,2026-08-27T17:13:53+08:00,b55cecb6b9e62a1d496c3c20b525b117ceb6cf18c9cf8d9c0dc9b05a73c51e9a,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,validation_summary.json,D:\data\output\202608271537_perception_deadline_1_1_1_2\validation\validation_summary.json,raw/original_reports/application_analysis/validation/validation_summary.json,956,2026-08-27T16:42:32+08:00,15b74d85d88b0a17f462912694ad8651dfddd8312021c85f935cb8ad1eefa25b,application_instrumentation,run/capture 202608271537,F1-F688,,Existing application-layer analysis artifact; copied unchanged.
original_report,analyze_stack_windows.py,D:\data\output\202608271537_F611_F649_perf_diagnosis\analyze_stack_windows.py,raw/original_reports/perf_diagnosis/analyze_stack_windows.py,7597,2026-08-28T15:08:08+08:00,5302324c71202327f71e3dcdea524d341f62514e140902129c22eccd94043fc1,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,calibrate_sched_clock.py,D:\data\output\202608271537_F611_F649_perf_diagnosis\calibrate_sched_clock.py,raw/original_reports/perf_diagnosis/calibrate_sched_clock.py,5198,2026-08-28T15:16:33+08:00,7eb786b91322b10991a4572b1eba1c5d69cd4e384eb5af8832f4574250601e7f,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,analysis_warnings.txt,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched\analysis_warnings.txt,raw/original_reports/perf_diagnosis/sched/analysis_warnings.txt,1474,2026-08-28T15:07:02+08:00,d75ec857f0a5e7a4d2709cde1d80f7cfdaa92835fc4ed20d2062089d83fd9819,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_frame_windows.csv,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched\infer_frame_windows.csv,raw/original_reports/perf_diagnosis/sched/infer_frame_windows.csv,6473,2026-08-28T15:05:05+08:00,581321dbf729b27e92f51fe54be16493c4ea4ca79bd7f4cf7d64f756f67fdc83,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_sched_frame_details.json,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched\infer_sched_frame_details.json,raw/original_reports/perf_diagnosis/sched/infer_sched_frame_details.json,157945,2026-08-28T15:07:02+08:00,f111e1413b1fbca24dc20c7259d1526951fcf65305ff0f2bc0b87b8ef35ee163,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_sched_frame_summary.csv,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched\infer_sched_frame_summary.csv,raw/original_reports/perf_diagnosis/sched/infer_sched_frame_summary.csv,11807,2026-08-28T15:07:02+08:00,3fcdee8e7d47e26c400c885fe99bc327fbd78570bd3e75527e3852350994f1e5,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,analysis_warnings.txt,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched_aligned\analysis_warnings.txt,raw/original_reports/perf_diagnosis/sched_aligned/analysis_warnings.txt,1474,2026-08-28T15:19:57+08:00,d75ec857f0a5e7a4d2709cde1d80f7cfdaa92835fc4ed20d2062089d83fd9819,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_frame_windows.csv,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched_aligned\infer_frame_windows.csv,raw/original_reports/perf_diagnosis/sched_aligned/infer_frame_windows.csv,6472,2026-08-28T15:18:28+08:00,bb21a8b03007be01e007b0bc716746c7d43cb65ba9040f92a440398ca76f05c3,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_sched_frame_details.json,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched_aligned\infer_sched_frame_details.json,raw/original_reports/perf_diagnosis/sched_aligned/infer_sched_frame_details.json,245940,2026-08-28T15:19:57+08:00,41a150fd9b8fdb52b0e492564b38fc03c9bcc902294d4f035ed7c0729ae3fc05,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_sched_frame_summary.csv,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched_aligned\infer_sched_frame_summary.csv,raw/original_reports/perf_diagnosis/sched_aligned/infer_sched_frame_summary.csv,12296,2026-08-28T15:19:57+08:00,ce06f3892a052cce5abfab71cb4c24956631f938d79d573db212f6ebc2a61015,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,sched_clock_calibration.json,D:\data\output\202608271537_F611_F649_perf_diagnosis\sched_clock_calibration.json,raw/original_reports/perf_diagnosis/sched_clock_calibration.json,1422,2026-08-28T15:18:07+08:00,9f5e66bdb96a6d063a0a926662ad3d3d3cecd53d290c65a902dc3c45d70c0238,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,stack_window_summary.json,D:\data\output\202608271537_F611_F649_perf_diagnosis\stack_window_summary.json,raw/original_reports/perf_diagnosis/stack_window_summary.json,155975,2026-08-28T15:08:17+08:00,c5734960308df444ceba1d6b69b9a5481ad81e908e138bbec662c7fdf05d0e08,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,analysis_warnings.txt,D:\data\output\202608271537_F611_F649_perf_diagnosis\windows\analysis_warnings.txt,raw/original_reports/perf_diagnosis/windows/analysis_warnings.txt,1474,2026-08-28T15:03:38+08:00,d75ec857f0a5e7a4d2709cde1d80f7cfdaa92835fc4ed20d2062089d83fd9819,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,infer_frame_windows.csv,D:\data\output\202608271537_F611_F649_perf_diagnosis\windows\infer_frame_windows.csv,raw/original_reports/perf_diagnosis/windows/infer_frame_windows.csv,11493,2026-08-28T15:03:38+08:00,ad06078997bc1a10c88bb17735a8ce05d7b3c51275c569b2a5eb1acd13c96dec,perf_sched,run/capture 202608271537,F601-F649,varies by frame,Existing F611-F649 perf diagnosis artifact; copied unchanged.
original_report,analysis_manifest.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\analysis_manifest.csv,raw/original_reports/cpu_stack_analysis/analysis_manifest.csv,1881,2026-09-01T13:50:38+08:00,de44ce939910b7676bfb6417f3159f588cc209aae132f5cc35c0bc4c030a0e60,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,analysis_validation.json,D:\data\202608271537\perf_run_cpu_stack_001\analysis\analysis_validation.json,raw/original_reports/cpu_stack_analysis/analysis_validation.json,19168,2026-08-28T15:48:21+08:00,7e46c3922cc7f6f47f84e270ecf55a43952b3f43720bfe9a27b60ee499b0fd14,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,capture_end_clock.txt,D:\data\202608271537\perf_run_cpu_stack_001\analysis\capture_end_clock.txt,raw/original_reports/cpu_stack_analysis/capture_end_clock.txt,155,2026-08-27T15:54:10+08:00,9fc2435bd1eb81d7cb17fe36f0698b060f265be57207832624c4d0d49912fd86,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,capture_start_clock.txt,D:\data\202608271537\perf_run_cpu_stack_001\analysis\capture_start_clock.txt,raw/original_reports/cpu_stack_analysis/capture_start_clock.txt,155,2026-08-27T15:54:10+08:00,17c4ddd6ffa55f56505d9a356802fd38b587408b71c9600dd310f349f0f33f19,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,classify_p4_long_frame_samples.py,D:\data\202608271537\perf_run_cpu_stack_001\analysis\classify_p4_long_frame_samples.py,raw/original_reports/cpu_stack_analysis/classify_p4_long_frame_samples.py,12519,2026-09-01T13:50:31+08:00,e919cda533ea6f11a3bdf271654cc4ca860e605368f3de6f58b18e52dca9bd68,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,cpu_stack_report_status.txt,D:\data\202608271537\perf_run_cpu_stack_001\analysis\cpu_stack_report_status.txt,raw/original_reports/cpu_stack_analysis/cpu_stack_report_status.txt,20,2026-08-27T15:54:12+08:00,f19839c86c89f29ce5f1b119e132ce6e901ddce9b46f2c6dcc3d0badf542c92c,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,cpu_stack_samples_anomaly.txt,D:\data\202608271537\perf_run_cpu_stack_001\analysis\cpu_stack_samples_anomaly.txt,raw/original_reports/cpu_stack_analysis/cpu_stack_samples_anomaly.txt,496703,2026-08-28T15:47:55+08:00,2e66c9f377b71e78d9d8ee76fd168d31890605a2a04c4257d84d90eacfef89ae,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,generate_p4_perf_analysis.py,D:\data\202608271537\perf_run_cpu_stack_001\analysis\generate_p4_perf_analysis.py,raw/original_reports/cpu_stack_analysis/generate_p4_perf_analysis.py,50282,2026-08-28T15:47:48+08:00,0ff008fc47fc4610c250ded781735fe9848992f8b759d6a3dea670598de449b3,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_cpu_stack_callchains.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_cpu_stack_callchains.csv,raw/original_reports/cpu_stack_analysis/p4_cpu_stack_callchains.csv,329797,2026-08-28T15:47:55+08:00,c6c4228e2d61a6208c5a3b714c9831b5d6582658195a0d1e974175b074d9ea80,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_cpu_stack_frame_summary.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_cpu_stack_frame_summary.csv,raw/original_reports/cpu_stack_analysis/p4_cpu_stack_frame_summary.csv,28040,2026-08-28T15:47:55+08:00,e6fddf0a2687aecd6fc18f1bd11f269593698e3c7c303a7caf0a20d4b935b706,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_cpu_stack_symbols_long.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_cpu_stack_symbols_long.csv,raw/original_reports/cpu_stack_analysis/p4_cpu_stack_symbols_long.csv,37947,2026-08-28T15:47:55+08:00,2df7eabe0a784114f859fbde69f386be1cb4b4a826abf2a973d4079aa52c87da,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_frame_identity.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_frame_identity.csv,raw/original_reports/cpu_stack_analysis/p4_frame_identity.csv,10719,2026-08-28T15:47:54+08:00,5f5613751ac99af5ae28de27e3f4c7e2f93897ae1a6b609c391af498734bec73,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_long_frame_cuda_malloc_classification.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_long_frame_cuda_malloc_classification.csv,raw/original_reports/cpu_stack_analysis/p4_long_frame_cuda_malloc_classification.csv,424,2026-09-01T13:50:38+08:00,ed684b509973e9e42132365538e9b98732f6506b4551835bc443031336320fec,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_long_frame_cuda_malloc_classification_validation.json,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_long_frame_cuda_malloc_classification_validation.json,raw/original_reports/cpu_stack_analysis/p4_long_frame_cuda_malloc_classification_validation.json,18981,2026-09-01T13:50:38+08:00,d49b4a1b3fd1209bf115960b89ac94f930564f7bb41fccc75b5160cf9979f95f,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_long_frame_sample_classification.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_long_frame_sample_classification.csv,raw/original_reports/cpu_stack_analysis/p4_long_frame_sample_classification.csv,326932,2026-09-01T13:50:38+08:00,91dcf1184bf8fc5060ed4685a05c2c4460c5619dfdc6b028b9814f0c9da39d0e,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_sched_events_context.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_sched_events_context.csv,raw/original_reports/cpu_stack_analysis/p4_sched_events_context.csv,2447091,2026-08-28T15:48:21+08:00,cf96e455961c9c0f66954ebf566406145ae2b4f0076eb1e76fd8da26df987850,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,p4_sched_frame_summary.csv,D:\data\202608271537\perf_run_cpu_stack_001\analysis\p4_sched_frame_summary.csv,raw/original_reports/cpu_stack_analysis/p4_sched_frame_summary.csv,9995,2026-08-28T15:48:08+08:00,77d16f059ddccee94465b94453a5f68acca674abad9e2367fbd45e5bab897292,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,perf_cpu_stack_record.stderr.txt,D:\data\202608271537\perf_run_cpu_stack_001\analysis\perf_cpu_stack_record.stderr.txt,raw/original_reports/cpu_stack_analysis/perf_cpu_stack_record.stderr.txt,193,2026-08-27T16:48:23+08:00,7fd7c34ae5afaab7cc7263255968cff2960427a76991a74dfe06e9df99a77b44,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
original_report,perf_cpu_stack_record_command.txt,D:\data\202608271537\perf_run_cpu_stack_001\analysis\perf_cpu_stack_record_command.txt,raw/original_reports/cpu_stack_analysis/perf_cpu_stack_record_command.txt,208,2026-08-27T16:48:24+08:00,24377d2b533e34bf26c21774877ae84b90fd5f73179ddccdc4f39cbdfce71d41,cpu_stack_extractor,run/capture 202608271537,F601-F659,varies by frame,Existing P4 sched/CPU-stack audit artifact; copied unchanged.
analysis_script,analyze_perception_realtime.py,D:\data\reusable_scripts\perception\analyze_perception_realtime.py,raw/original_reports/reusable_scripts/perception/analyze_perception_realtime.py,47409,2026-09-03T15:22:01+08:00,32b7f7d7ac55fcbc545ce80c3f32019c2fab50980aca36b9dfd1a3c0ab5094fb,other,run/capture 202608271537,parameterized,,Current reusable analysis/extraction script from the workspace index; copied unchanged.
analysis_script,plot_perception_critical_path_gantt.py,D:\data\reusable_scripts\perception\plot_perception_critical_path_gantt.py,raw/original_reports/reusable_scripts/perception/plot_perception_critical_path_gantt.py,16423,2026-08-25T17:15:02+08:00,73581f934b62f652cc9341b01b35e82b11970f67c24cb3604e81d87e0c06417b,other,run/capture 202608271537,parameterized,,Current reusable analysis/extraction script from the workspace index; copied unchanged.
analysis_script,extract_perf_sched_frame_windows.py,D:\data\reusable_scripts\scheduler\extract_perf_sched_frame_windows.py,raw/original_reports/reusable_scripts/scheduler/extract_perf_sched_frame_windows.py,39498,2026-08-25T17:57:41+08:00,dbbb9b03f8f606469e5872532e06ef09d56afe8b0fb2f95fe15c20972af538ee,other,run/capture 202608271537,parameterized,,Current reusable analysis/extraction script from the workspace index; copied unchanged.
analysis_script,analyze_perf_sched_infer_frames.py,D:\data\reusable_scripts\scheduler\analyze_perf_sched_infer_frames.py,raw/original_reports/reusable_scripts/scheduler/analyze_perf_sched_infer_frames.py,23875,2026-08-27T12:40:02+08:00,40aeacbafce430f63107f97478c2c85d109a3a7198054e425c0e397a0d1a09af,other,run/capture 202608271537,parameterized,,Current reusable analysis/extraction script from the workspace index; copied unchanged.
analysis_script,generate_p4_perf_analysis.py,D:\data\reusable_scripts\perf\generate_p4_perf_analysis.py,raw/original_reports/reusable_scripts/perf/generate_p4_perf_analysis.py,54936,2026-09-03T17:32:29+08:00,31a1f7188d6715a58481fe6a84aee754514d0328d4a47d27a3c6e8cc1facf473,other,run/capture 202608271537,parameterized,,Current reusable analysis/extraction script from the workspace index; copied unchanged.
analysis_script,classify_p4_cpu_stack_samples.py,D:\data\reusable_scripts\perf\classify_p4_cpu_stack_samples.py,raw/original_reports/reusable_scripts/perf/classify_p4_cpu_stack_samples.py,13990,2026-09-03T15:42:11+08:00,98d409c20b68e3696e80f0251d62abbf86b37711ae62a077f93cadf3a6be1b01,other,run/capture 202608271537,parameterized,,Current reusable analysis/extraction script from the workspace index; copied unchanged.
